frame_index,timestamp_ms,tracked,hand_index,handedness,handedness_score,landmark_index,normalized_x,normalized_y,normalized_z,pixel_x,pixel_y,world_x_m,world_y_m,world_z_m
5,510874699,true,0,Right,0.942451,15,0.69293248,0.45457073,-0.00248129,1330,490,0.03889058,-0.00724439,-0.01459155
5,510874699,true,0,Right,0.942451,16,0.69487851,0.47283457,-0.00372289,1334,510,0.04401306,0.00661034,-0.02706407
5,510874699,true,0,Right,0.942451,17,0.67192170,0.44580533,-0.00256026,1290,481,0.00925776,-0.00768131,-0.02616525
5,510874699,true,0,Right,0.942451,18,0.68671762,0.43794655,-0.00326994,1318,472,0.02983669,-0.01669324,-0.02227659
5,510874699,true,0,Right,0.942451,19,0.69446025,0.45198897,-0.00335555,1333,488,0.04452086,-0.00940940,-0.02517699
5,510874699,true,0,Right,0.942451,20,0.69612809,0.47005525,-0.00286253,1336,507,0.04632079,0.00567452,-0.03089078
6,510874761,true,0,Right,0.946952,0,0.64902266,0.51902569,-0.00000000,1246,560,-0.01665851,0.05139853,-0.05787148
6,510874761,true,0,Right,0.946952,1,0.66238912,0.52196164,0.00424975,1271,563,-0.00724369,0.05569677,-0.03844724
6,510874761,true,0,Right,0.946952,2,0.66886575,0.51237383,0.00559418,1284,553,0.00788635,0.05238300,-0.01060760
6,510874761,true,0,Right,0.946952,3,0.67332588,0.50738928,0.00413372,1292,547,0.01497889,0.04436397,0.01768032
6,510874761,true,0,Right,0.946952,4,0.67631117,0.50092468,0.00298501,1298,540,0.01877947,0.03275988,0.04594439
6,510874761,true,0,Right,0.946952,5,0.66188840,0.46980250,0.01722008,1270,507,-0.00763422,0.01597269,0.01621478
6,510874761,true,0,Right,0.946952,6,0.67370046,0.46570928,0.01671058,1293,502,0.01381973,0.01089478,0.02397867
6,510874761,true,0,Right,0.946952,7,0.68237860,0.47249401,0.01319999,1310,510,0.02715115,0.01093582,0.02304213
6,510874761,true,0,Right,0.946952,8,0.68591933,0.48274249,0.01138544,1316,521,0.03450731,0.02365773,0.00334045
6,510874761,true,0,Right,0.946952,9,0.66279697,0.45909621,0.01290429,1272,495,-0.00479271,-0.00149323,0.00814578
6,510874761,true,0,Right,0.946952,10,0.67721269,0.45132846,0.01212386,1300,487,0.02100535,-0.01027720,0.01011303
6,510874761,true,0,Right,0.946952,11,0.68626469,0.46287379,0.00752472,1317,499,0.03293371,-0.00064079,-0.00257778
6,510874761,true,0,Right,0.946952,12,0.68908573,0.47802973,0.00522732,1323,516,0.03873658,0.01155319,-0.02194397
6,510874761,true,0,Right,0.946952,13,0.66452923,0.44967611,0.00740264,1275,485,0.00352989,-0.01176300,-0.01047629
6,510874761,true,0,Right,0.946952,14,0.67976116,0.43930291,0.00538109,1305,474,0.02621234,-0.01694932,-0.00651295
6,510874761,true,0,Right,0.946952,15,0.68848058,0.45494163,0.00109370,1321,491,0.03937365,-0.00701331,-0.01718502
6,510874761,true,0,Right,0.946952,16,0.69021366,0.47291471,-0.00051907,1325,510,0.04477328,0.00722805,-0.03423017
6,510874761,true,0,Right,0.946952,17,0.66694045,0.44334442,0.00192784,1280,478,0.00673534,-0.01153946,-0.02710258
6,510874761,true,0,Right,0.946952,18,0.68178120,0.43542006,0.00133420,1309,470,0.02817050,-0.02045814,-0.02281335
6,510874761,true,0,Right,0.946952,19,0.68915527,0.44935514,0.00076530,1323,485,0.04347967,-0.01294910,-0.02721079
6,510874761,true,0,Right,0.946952,20,0.69080245,0.46792999,0.00109781,1326,505,0.04567870,0.00304945,-0.03710378
7,510874834,true,0,Right,0.945310,0,0.64554822,0.51745450,-0.00000001,1239,558,-0.02011119,0.05064832,-0.05061393
7,510874834,true,0,Right,0.945310,1,0.65858679,0.52163413,0.00471832,1264,563,-0.00873119,0.05498093,-0.03300329
7,510874834,true,0,Right,0.945310,2,0.66554930,0.51147441,0.00688963,1277,552,0.00481743,0.05122266,-0.00656696
7,510874834,true,0,Right,0.945310,3,0.66999013,0.50494555,0.00600317,1286,545,0.01178875,0.04164771,0.01894822
7,510874834,true,0,Right,0.945310,4,0.67341351,0.49718599,0.00527421,1292,536,0.01612447,0.02971559,0.04039063
7,510874834,true,0,Right,0.945310,5,0.65870776,0.47105769,0.01766902,1264,508,-0.00660630,0.01559597,0.01607299
7,510874834,true,0,Right,0.945310,6,0.67095817,0.46693113,0.01667960,1288,504,0.01361299,0.01053238,0.02083774
7,510874834,true,0,Right,0.945310,7,0.67897787,0.47443512,0.01332590,1303,512,0.02652655,0.01203589,0.01763262
7,510874834,true,0,Right,0.945310,8,0.68177210,0.48664240,0.01193436,1309,525,0.03193990,0.02588796,-0.00448226
7,510874834,true,0,Right,0.945310,9,0.65942330,0.46019882,0.01309144,1266,497,-0.00463496,-0.00150364,0.00802548
7,510874834,true,0,Right,0.945310,10,0.67534312,0.45548288,0.01163106,1296,491,0.02320537,-0.00814224,0.00864064
7,510874834,true,0,Right,0.945310,11,0.68277453,0.46926693,0.00734006,1310,506,0.03224195,0.00331828,-0.00636981
7,510874834,true,0,Right,0.945310,12,0.68347779,0.48571616,0.00556826,1312,524,0.03613121,0.01573240,-0.02489070
7,510874834,true,0,Right,0.945310,13,0.66112877,0.45057797,0.00738551,1269,486,0.00287540,-0.01191073,-0.01030305
7,510874834,true,0,Right,0.945310,14,0.67781608,0.44246146,0.00473733,1301,477,0.02656827,-0.01545235,-0.01009809
7,510874834,true,0,Right,0.945310,15,0.68518528,0.46018688,0.00067649,1315,497,0.03827727,-0.00377777,-0.02282369
7,510874834,true,0,Right,0.945310,16,0.68544551,0.47918856,-0.00050316,1316,517,0.04289351,0.01331696,-0.04026333
7,510874834,true,0,Right,0.945310,17,0.66331918,0.44374949,0.00182334,1273,479,0.00584298,-0.01149344,-0.02719971
7,510874834,true,0,Right,0.945310,18,0.67848408,0.43522231,0.00064177,1302,470,0.02712537,-0.02044752,-0.02438269
