frame_index,timestamp_ms,tracked,hand_index,handedness,handedness_score,landmark_index,normalized_x,normalized_y,normalized_z,pixel_x,pixel_y,world_x_m,world_y_m,world_z_m
17,510760393,true,0,Left,0.985046,6,0.55623555,0.30656147,-0.16269450,1067,331,-0.04185577,-0.02158116,-0.00573967
17,510760393,true,0,Left,0.985046,7,0.50373041,0.16726780,-0.20979752,967,180,-0.05228649,-0.03764238,-0.01515755
17,510760393,true,0,Left,0.985046,8,0.45878675,0.03914014,-0.24448434,880,42,-0.06698362,-0.04763747,-0.04417773
17,510760393,true,0,Left,0.985046,9,0.71229716,0.46644366,-0.11626596,1367,503,-0.00538031,-0.00354965,0.00307948
17,510760393,true,0,Left,0.985046,10,0.65843849,0.20651816,-0.17208799,1264,223,-0.01663198,-0.04046072,-0.00873709
17,510760393,true,0,Left,0.985046,11,0.61706038,0.02479067,-0.21942502,1184,26,-0.03290070,-0.05624292,-0.02807948
17,510760393,true,0,Left,0.985046,12,0.57944695,-0.13817996,-0.25371268,1112,-149,-0.04412421,-0.07484653,-0.04630335
17,510760393,true,0,Left,0.985046,13,0.79961606,0.47360461,-0.13376577,1535,511,0.01800704,-0.00579241,-0.00197619
17,510760393,true,0,Left,0.985046,14,0.76342014,0.21399033,-0.19160131,1465,231,0.00818106,-0.03445157,-0.01137118
17,510760393,true,0,Left,0.985046,15,0.73174931,0.02827229,-0.23479608,1404,30,-0.00453670,-0.05301064,-0.03032438
17,510760393,true,0,Left,0.985046,16,0.69948953,-0.14025698,-0.26375373,1343,-151,-0.01492556,-0.07343541,-0.04736184
17,510760393,true,0,Left,0.985046,17,0.88651664,0.52207399,-0.15366787,1702,563,0.03655575,0.00733118,-0.00335163
17,510760393,true,0,Left,0.985046,18,0.88633088,0.30833238,-0.20798108,1701,332,0.03622451,-0.01661646,-0.00725167
17,510760393,true,0,Left,0.985046,19,0.87503059,0.14537638,-0.23403040,1680,157,0.03152137,-0.03674740,-0.01877484
17,510760393,true,0,Left,0.985046,20,0.85913625,-0.01717147,-0.25025815,1649,-18,0.02509958,-0.05332877,-0.03544711
18,510760460,true,0,Left,0.985573,0,0.78839300,0.98055942,0.00000101,1513,1059,0.02631532,0.07614453,0.02020868
18,510760460,true,0,Left,0.985573,1,0.66005610,0.94410258,-0.07046311,1267,1019,-0.00557240,0.06448185,0.01022010
18,510760460,true,0,Left,0.985573,2,0.53459469,0.85452381,-0.13067912,1026,922,-0.03035320,0.05498901,0.00745916
18,510760460,true,0,Left,0.985573,3,0.41678674,0.79015862,-0.18449963,800,853,-0.05764607,0.04469523,-0.00200184
18,510760460,true,0,Left,0.985573,4,0.31788900,0.72099050,-0.24027082,610,778,-0.08181693,0.03365033,0.00250963
18,510760460,true,0,Left,0.985573,5,0.60461630,0.44116172,-0.09917984,1160,476,-0.02874759,0.00676447,0.00381007
18,510760460,true,0,Left,0.985573,6,0.52965494,0.22731264,-0.15963917,1016,245,-0.04121857,-0.02168759,-0.00289441
18,510760460,true,0,Left,0.985573,7,0.47529420,0.09433401,-0.20741308,912,101,-0.05194281,-0.03788453,-0.01328564
18,510760460,true,0,Left,0.985573,8,0.43083920,-0.02596094,-0.24262633,827,-28,-0.06641570,-0.04733146,-0.04304750
18,510760460,true,0,Left,0.985573,9,0.68759003,0.38083142,-0.10619142,1320,411,-0.00512251,-0.00345453,0.00414740
18,510760460,true,0,Left,0.985573,10,0.63651667,0.12017519,-0.16273987,1222,129,-0.01643121,-0.03977132,-0.00717134
18,510760460,true,0,Left,0.985573,11,0.60062001,-0.04751775,-0.20895590,1153,-51,-0.03204094,-0.05563519,-0.02791344
18,510760460,true,0,Left,0.985573,12,0.57105634,-0.19435215,-0.24213517,1096,-209,-0.04246389,-0.07364978,-0.04683811
18,510760460,true,0,Left,0.985573,13,0.77404023,0.38490800,-0.11880484,1486,415,0.01810121,-0.00598024,-0.00231050
18,510760460,true,0,Left,0.985573,14,0.74586418,0.12224822,-0.17307036,1432,132,0.00873476,-0.03417838,-0.01232962
18,510760460,true,0,Left,0.985573,15,0.72307889,-0.05145643,-0.20901928,1388,-55,-0.00282364,-0.05261083,-0.03100090
18,510760460,true,0,Left,0.985573,16,0.69885802,-0.20746839,-0.23314901,1341,-224,-0.01270865,-0.07284513,-0.04716531
18,510760460,true,0,Left,0.985573,17,0.86126763,0.43615210,-0.13621724,1653,471,0.03534182,0.00665405,-0.00794531
18,510760460,true,0,Left,0.985573,18,0.86114565,0.21469778,-0.18402972,1653,231,0.03538508,-0.01692188,-0.01041778
18,510760460,true,0,Left,0.985573,19,0.85011855,0.05522497,-0.20580412,1632,59,0.03071304,-0.03726892,-0.02086998
18,510760460,true,0,Left,0.985573,20,0.83505790,-0.10047325,-0.21972335,1603,-108,0.02320540,-0.05496570,-0.03566307
19,510760527,true,0,Left,0.985212,0,0.78613780,0.95948612,0.00000096,1509,1036,0.02606144,0.08059925,0.01445964
19,510760527,true,0,Left,0.985212,1,0.64932337,0.91156344,-0.07259024,1246,984,-0.00615140,0.06687879,0.00536686
19,510760527,true,0,Left,0.985212,2,0.51607289,0.80903587,-0.13091409,990,873,-0.03172752,0.05709288,0.00406068
19,510760527,true,0,Left,0.985212,3,0.39533300,0.74195758,-0.18321935,759,801,-0.06034322,0.04570252,-0.00193334
19,510760527,true,0,Left,0.985212,4,0.29409258,0.67289664,-0.23642777,564,726,-0.08489719,0.03404602,0.00404663
19,510760527,true,0,Left,0.985212,5,0.58966600,0.36889706,-0.08384728,1132,398,-0.02823227,0.00719006,0.00497983
19,510760527,true,0,Left,0.985212,6,0.51285198,0.16188981,-0.14202474,984,174,-0.04082481,-0.02132693,-0.00167624
19,510760527,true,0,Left,0.985212,7,0.45704529,0.03957041,-0.19284290,877,42,-0.05194012,-0.03696948,-0.01312823
19,510760527,true,0,Left,0.985212,8,0.41035782,-0.06549752,-0.22981142,787,-70,-0.06638026,-0.04511429,-0.04380582
19,510760527,true,0,Left,0.985212,9,0.67549470,0.30292707,-0.08797007,1296,327,-0.00491915,-0.00340540,0.00496910
19,510760527,true,0,Left,0.985212,10,0.62512528,0.04648078,-0.13957879,1200,50,-0.01632211,-0.03911993,-0.00703737
19,510760527,true,0,Left,0.985212,11,0.59057986,-0.10632431,-0.18445332,1133,-114,-0.03115597,-0.05396263,-0.02883714
19,510760527,true,0,Left,0.985212,12,0.56328332,-0.23104181,-0.21674181,1081,-249,-0.04126201,-0.06968927,-0.04898852
19,510760527,true,0,Left,0.985212,13,0.76521244,0.30342163,-0.10122467,1469,327,0.01801770,-0.00609512,-0.00278024
19,510760527,true,0,Left,0.985212,14,0.73663644,0.04491028,-0.14960677,1414,48,0.00905970,-0.03371420,-0.01357904
19,510760527,true,0,Left,0.985212,15,0.71928504,-0.11391491,-0.18196168,1381,-123,-0.00140508,-0.05160217,-0.03258501
19,510760527,true,0,Left,0.985212,16,0.69989708,-0.25311449,-0.20449750,1343,-273,-0.01010370,-0.07056246,-0.04951447
19,510760527,true,0,Left,0.985212,17,0.85469036,0.35688260,-0.12100099,1641,385,0.03472198,0.00611107,-0.01101119
19,510760527,true,0,Left,0.985212,18,0.85492855,0.13837816,-0.16325375,1641,149,0.03499683,-0.01732773,-0.01319534
19,510760527,true,0,Left,0.985212,19,0.84986267,-0.00901038,-0.18192124,1631,-9,0.03096559,-0.03718506,-0.02390465
19,510760527,true,0,Left,0.985212,20,0.84174929,-0.14738157,-0.19385894,1616,-159,0.02367014,-0.05399557,-0.03826369
20,510760594,true,0,Left,0.975766,0,0.79347844,0.93882361,0.00000090,1523,1013,0.02606036,0.08279991,0.01587654
20,510760594,true,0,Left,0.975766,1,0.65203031,0.89089072,-0.07370404,1251,962,-0.00606651,0.06840517,0.00549420
20,510760594,true,0,Left,0.975766,2,0.51323484,0.77524105,-0.13059173,985,837,-0.03206244,0.05799264,0.00402236
20,510760594,true,0,Left,0.975766,3,0.38842292,0.69104665,-0.18149843,745,746,-0.06098330,0.04586491,-0.00145111
20,510760594,true,0,Left,0.975766,4,0.28315961,0.61321266,-0.23263929,543,662,-0.08640588,0.03385137,0.00338899
20,510760594,true,0,Left,0.975766,5,0.58620798,0.32011689,-0.07626331,1125,345,-0.02770356,0.00712689,0.00545594
20,510760594,true,0,Left,0.975766,6,0.50805078,0.09808407,-0.13383183,975,105,-0.04000783,-0.02123918,-0.00149015
20,510760594,true,0,Left,0.975766,7,0.45565285,-0.03344758,-0.18557387,874,-36,-0.05108174,-0.03666478,-0.01346650
20,510760594,true,0,Left,0.975766,8,0.41431968,-0.14313175,-0.22287507,795,-154,-0.06446172,-0.04456636,-0.04415685
20,510760594,true,0,Left,0.975766,9,0.67510261,0.24740177,-0.07957487,1296,267,-0.00487300,-0.00337431,0.00531933
20,510760594,true,0,Left,0.975766,10,0.61861187,-0.01399146,-0.12826893,1187,-15,-0.01668080,-0.03834097,-0.00728531
20,510760594,true,0,Left,0.975766,11,0.58337458,-0.16318461,-0.17111033,1120,-176,-0.03084163,-0.05205699,-0.02988609
20,510760594,true,0,Left,0.975766,12,0.55725996,-0.27729318,-0.20200790,1069,-299,-0.04091224,-0.06582999,-0.05165669
20,510760594,true,0,Left,0.975766,13,0.76894513,0.24198028,-0.09270361,1476,261,0.01770367,-0.00612161,-0.00306348
20,510760594,true,0,Left,0.975766,14,0.73575701,-0.02070402,-0.13742771,1412,-22,0.00883769,-0.03297251,-0.01469319
20,510760594,true,0,Left,0.975766,15,0.71852496,-0.17342367,-0.16533215,1379,-187,-0.00092901,-0.05024759,-0.03429859
20,510760594,true,0,Left,0.975766,16,0.70093062,-0.30499380,-0.18527327,1345,-329,-0.00882879,-0.06741643,-0.05210314
20,510760594,true,0,Left,0.975766,17,0.86251905,0.29223428,-0.11293521,1656,315,0.03440249,0.00581269,-0.01186606
20,510760594,true,0,Left,0.975766,18,0.86304248,0.07624417,-0.15200506,1657,82,0.03492272,-0.01714409,-0.01460423
20,510760594,true,0,Left,0.975766,19,0.85849262,-0.06053190,-0.16720244,1648,-65,0.03103941,-0.03663176,-0.02617705
20,510760594,true,0,Left,0.975766,20,0.85132104,-0.18638698,-0.17624796,1634,-201,0.02417465,-0.05188450,-0.04188996
21,510760663,true,0,Left,0.971000,0,0.80467960,0.92097308,0.00000084,1544,994,0.02641024,0.08360814,0.01510714
21,510760663,true,0,Left,0.971000,1,0.66041214,0.87492759,-0.07467292,1267,944,-0.00566535,0.06939202,0.00489547
21,510760663,true,0,Left,0.971000,2,0.51548957,0.74468991,-0.12978230,989,804,-0.03195338,0.05822766,0.00401525
21,510760663,true,0,Left,0.971000,3,0.38726156,0.64774565,-0.17903388,743,699,-0.06108755,0.04557760,-0.00023019
21,510760663,true,0,Left,0.971000,4,0.27867092,0.56900148,-0.22871372,535,614,-0.08682806,0.03330077,0.00451231
21,510760663,true,0,Left,0.971000,5,0.58820217,0.27201126,-0.06855946,1129,293,-0.02723109,0.00726174,0.00601872
21,510760663,true,0,Left,0.971000,6,0.50815497,0.05100997,-0.12508472,975,55,-0.03933177,-0.02064179,-0.00132697
21,510760663,true,0,Left,0.971000,7,0.45668017,-0.08441716,-0.17792140,876,-91,-0.05029821,-0.03570226,-0.01386640
21,510760663,true,0,Left,0.971000,8,0.41711008,-0.20110058,-0.21647976,800,-217,-0.06246208,-0.04322577,-0.04433049
21,510760663,true,0,Left,0.971000,9,0.67989790,0.18936914,-0.07203539,1305,204,-0.00494470,-0.00337554,0.00566140
21,510760663,true,0,Left,0.971000,10,0.61839128,-0.07442183,-0.11828396,1187,-80,-0.01719161,-0.03768105,-0.00717845
21,510760663,true,0,Left,0.971000,11,0.58066097,-0.22364853,-0.16071601,1114,-241,-0.03078763,-0.05057671,-0.03053620
21,510760663,true,0,Left,0.971000,12,0.55315379,-0.34158039,-0.19176694,1062,-368,-0.04117460,-0.06308747,-0.05328777
21,510760663,true,0,Left,0.971000,13,0.77691668,0.17752293,-0.08582399,1491,191,0.01732679,-0.00618924,-0.00347576
21,510760663,true,0,Left,0.971000,14,0.74121074,-0.08800927,-0.12845965,1423,-95,0.00847388,-0.03239685,-0.01573949
21,510760663,true,0,Left,0.971000,15,0.72160275,-0.24265899,-0.15363842,1385,-262,-0.00078833,-0.04905320,-0.03554694
21,510760663,true,0,Left,0.971000,16,0.70321215,-0.38211007,-0.17214851,1350,-412,-0.00839657,-0.06487724,-0.05372852
21,510760663,true,0,Left,0.971000,17,0.87258363,0.22639580,-0.10717722,1675,244,0.03418609,0.00534670,-0.01249976
21,510760663,true,0,Left,0.971000,18,0.87160229,0.00731138,-0.14398743,1673,7,0.03465003,-0.01717853,-0.01582431
21,510760663,true,0,Left,0.971000,19,0.86590404,-0.13208208,-0.15612084,1662,-142,0.03057413,-0.03639067,-0.02780724
21,510760663,true,0,Left,0.971000,20,0.85790469,-0.26549316,-0.16296967,1647,-286,0.02401719,-0.05055965,-0.04387217
22,510760726,true,0,Left,0.979466,0,0.82320383,0.88756893,0.00000078,1580,958,0.02676980,0.08267364,0.01016067
22,510760726,true,0,Left,0.979466,1,0.66896909,0.84265383,-0.07569337,1284,910,-0.00531086,0.06896371,0.00133792
22,510760726,true,0,Left,0.979466,2,0.51970348,0.69628437,-0.12951148,997,751,-0.03151242,0.05783878,0.00248231
22,510760726,true,0,Left,0.979466,3,0.38601100,0.60077668,-0.17785652,741,648,-0.06151430,0.04537990,0.00044333
22,510760726,true,0,Left,0.979466,4,0.27340550,0.52075918,-0.22598175,524,562,-0.08730967,0.03323393,0.00670637
22,510760726,true,0,Left,0.979466,5,0.59230334,0.21752820,-0.05988649,1137,234,-0.02658879,0.00758162,0.00662148
22,510760726,true,0,Left,0.979466,6,0.51315468,-0.01030872,-0.11613961,985,-11,-0.03841622,-0.01980393,-0.00059129
22,510760726,true,0,Left,0.979466,7,0.46171183,-0.14663932,-0.16992987,886,-158,-0.04893857,-0.03449500,-0.01399340
22,510760726,true,0,Left,0.979466,8,0.42142552,-0.25795759,-0.20920841,809,-278,-0.06038236,-0.04048514,-0.04434301
22,510760726,true,0,Left,0.979466,9,0.68490099,0.12663708,-0.06330037,1315,136,-0.00493584,-0.00332683,0.00607020
22,510760726,true,0,Left,0.979466,10,0.62317069,-0.14606452,-0.10766206,1196,-157,-0.01736852,-0.03692571,-0.00650691
22,510760726,true,0,Left,0.979466,11,0.58318092,-0.28967535,-0.14970112,1119,-312,-0.03070852,-0.04882317,-0.03058988
22,510760726,true,0,Left,0.979466,12,0.55151241,-0.39991097,-0.18069832,1058,-431,-0.04132433,-0.05984272,-0.05397003
22,510760726,true,0,Left,0.979466,13,0.78566226,0.09996925,-0.07797006,1508,107,0.01679281,-0.00624308,-0.00391508
22,510760726,true,0,Left,0.979466,14,0.74557426,-0.17590127,-0.12031027,1431,-189,0.00736661,-0.03165129,-0.01661162
22,510760726,true,0,Left,0.979466,15,0.72211802,-0.33689205,-0.14314473,1386,-363,-0.00158393,-0.04788831,-0.03644000
22,510760726,true,0,Left,0.979466,16,0.69834989,-0.47669597,-0.15982546,1340,-514,-0.00953708,-0.06278071,-0.05441778
22,510760726,true,0,Left,0.979466,17,0.89417033,0.13572576,-0.10058435,1716,146,0.03334556,0.00473007,-0.01396785
22,510760726,true,0,Left,0.979466,18,0.87994035,-0.10130799,-0.13641085,1689,-109,0.03359972,-0.01750246,-0.01783266
22,510760726,true,0,Left,0.979466,19,0.86931962,-0.25272962,-0.14549091,1669,-272,0.02838550,-0.03658539,-0.02964916
22,510760726,true,0,Left,0.979466,20,0.85763938,-0.39142942,-0.15012861,1646,-422,0.02098624,-0.05031048,-0.04560778
23,510760793,true,0,Left,0.978057,0,0.87624934,0.82145800,0.00000074,1682,887,0.02833783,0.08119356,0.00416775
23,510760793,true,0,Left,0.978057,1,0.69934177,0.80112461,-0.07540425,1342,865,-0.00464121,0.06782748,-0.00218625
23,510760793,true,0,Left,0.978057,2,0.52804295,0.64990053,-0.12620042,1013,701,-0.03112659,0.05654512,0.00171660
23,510760793,true,0,Left,0.978057,3,0.39600412,0.54422012,-0.17044111,760,587,-0.06172029,0.04429401,0.00213902
23,510760793,true,0,Left,0.978057,4,0.28363733,0.46557763,-0.21166945,544,502,-0.08773897,0.03253766,0.01177880
23,510760793,true,0,Left,0.978057,5,0.60343582,0.17539553,-0.04656270,1158,189,-0.02590906,0.00746202,0.00721139
23,510760793,true,0,Left,0.978057,6,0.52062866,-0.06609192,-0.09831856,999,-71,-0.03767674,-0.01934192,0.00096496
23,510760793,true,0,Left,0.978057,7,0.47086717,-0.21616498,-0.14833410,904,-233,-0.04777138,-0.03403203,-0.01267201
23,510760793,true,0,Left,0.978057,8,0.43522217,-0.33368582,-0.18434497,835,-360,-0.05869594,-0.04011763,-0.04243634
23,510760793,true,0,Left,0.978057,9,0.70098802,0.08116617,-0.04924438,1345,87,-0.00461313,-0.00310954,0.00635737
23,510760793,true,0,Left,0.978057,10,0.63665503,-0.20083972,-0.08623456,1222,-216,-0.01691492,-0.03617551,-0.00597778
23,510760793,true,0,Left,0.978057,11,0.59329035,-0.35000353,-0.12187081,1139,-378,-0.03007059,-0.04727248,-0.02978670
23,510760793,true,0,Left,0.978057,12,0.56198656,-0.45742160,-0.14757644,1079,-494,-0.04087946,-0.05823071,-0.05335517
23,510760793,true,0,Left,0.978057,13,0.80905656,0.04702119,-0.06418544,1553,50,0.01627935,-0.00622882,-0.00442295
23,510760793,true,0,Left,0.978057,14,0.76624620,-0.23273385,-0.10029620,1471,-251,0.00706392,-0.03093508,-0.01694995
23,510760793,true,0,Left,0.978057,15,0.73341669,-0.39091711,-0.11510875,1408,-422,-0.00192916,-0.04688826,-0.03711813
23,510760793,true,0,Left,0.978057,16,0.70652567,-0.52176606,-0.12559237,1356,-563,-0.01008306,-0.06121704,-0.05553082
23,510760793,true,0,Left,0.978057,17,0.92386336,0.07509189,-0.08803711,1773,81,0.03226704,0.00441286,-0.01531164
23,510760793,true,0,Left,0.978057,18,0.91058220,-0.15579721,-0.11975079,1748,-168,0.03318515,-0.01720777,-0.01972480
23,510760793,true,0,Left,0.978057,19,0.89220541,-0.30489354,-0.12411438,1713,-329,0.02753516,-0.03617530,-0.03142772
23,510760793,true,0,Left,0.978057,20,0.87387864,-0.43458310,-0.12434410,1677,-469,0.01942426,-0.04960005,-0.04815089
24,510760861,true,0,Left,0.973314,0,0.90008755,0.79847206,0.00000074,1728,862,0.02918859,0.07821688,0.00495517
24,510760861,true,0,Left,0.973314,1,0.72836706,0.78871143,-0.08052557,1398,851,-0.00427762,0.06550318,-0.00129693
24,510760861,true,0,Left,0.973314,2,0.54766853,0.63048432,-0.12917570,1051,680,-0.03082683,0.05394226,0.00321538
24,510760861,true,0,Left,0.973314,3,0.40651506,0.51299717,-0.17207868,780,554,-0.06149569,0.04218059,0.00410999
24,510760861,true,0,Left,0.973314,4,0.29107723,0.43112821,-0.21211647,558,465,-0.08696121,0.03157528,0.01408713
24,510760861,true,0,Left,0.973314,5,0.61859814,0.15899153,-0.05193777,1187,171,-0.02573819,0.00725517,0.00759909
24,510760861,true,0,Left,0.973314,6,0.53306016,-0.10037102,-0.10619064,1023,-108,-0.03738964,-0.01826339,0.00271835
24,510760861,true,0,Left,0.973314,7,0.48094164,-0.26050332,-0.15616727,923,-281,-0.04738730,-0.03347568,-0.01085595
24,510760861,true,0,Left,0.973314,8,0.44420860,-0.37691238,-0.19156690,852,-407,-0.05863808,-0.03932787,-0.03979472
24,510760861,true,0,Left,0.973314,9,0.72567454,0.06251931,-0.05196194,1393,67,-0.00414098,-0.00293194,0.00629525
24,510760861,true,0,Left,0.973314,10,0.66096800,-0.23235278,-0.09110807,1269,-250,-0.01670585,-0.03413269,-0.00521786
24,510760861,true,0,Left,0.973314,11,0.61490891,-0.38226783,-0.12518653,1180,-412,-0.02975390,-0.04498540,-0.02778907
24,510760861,true,0,Left,0.973314,12,0.58335412,-0.48730639,-0.14887223,1120,-526,-0.04118157,-0.05618251,-0.05031003
24,510760861,true,0,Left,0.973314,13,0.84532174,0.02590124,-0.06411931,1623,27,0.01616110,-0.00614767,-0.00473982
24,510760861,true,0,Left,0.973314,14,0.80264309,-0.25770424,-0.10256707,1541,-278,0.00682676,-0.02945944,-0.01667978
24,510760861,true,0,Left,0.973314,15,0.76029379,-0.41619448,-0.11277614,1459,-449,-0.00211413,-0.04491426,-0.03608481
24,510760861,true,0,Left,0.973314,16,0.72827185,-0.54578374,-0.11843787,1398,-589,-0.01097407,-0.05840849,-0.05489857
24,510760861,true,0,Left,0.973314,17,0.97176047,0.05118732,-0.08549687,1865,55,0.03176483,0.00452500,-0.01580651
24,510760861,true,0,Left,0.973314,18,0.96007194,-0.17956120,-0.11857505,1843,-193,0.03342647,-0.01653039,-0.02033708
24,510760861,true,0,Left,0.973314,19,0.93719793,-0.32643071,-0.11957790,1799,-352,0.02756037,-0.03459914,-0.03168663
